migration_rate,biotic_coeff,abiotic_coeff,fixed_interaction_mat,selection_coeff,correlated_div,modular_div,div_diff
0.1,0.0,0.0,5,0.12,2.5961639418767213,2.595005640610098,0.0011583012666234183
0.1,1.0,5.0,3,0.01,2.183601164108224,2.5006126594916305,-0.31701149538340667
0.1,2.0,5.0,3,0.12,2.4574704898375423,2.082868341237437,0.37460214860010543
0.1,0.5,0.5,5,0.01,2.2171376040954525,2.338192011333055,-0.12105440723760275
0.1,0.0,0.1,1,0.5,2.5409904004730124,2.561834038438864,-0.020843637965851425
0.1,5.0,5.0,4,0.01,2.366319757076984,2.351743689485092,0.014576067591892006
0.1,0.0,2.0,4,0.01,2.5851694079234537,2.5911007225700975,-0.005931314646643759
0.1,5.0,2.0,1,0.5,2.3144890275524133,1.9975837773428666,0.31690525020954663
0.1,0.5,0.0,8,0.5,0.06817128219449471,0.06915451712084801,-0.0009832349263532991
0.1,0.1,2.0,6,0.12,2.5945798556748345,2.5380269563653535,0.05655289930948104
0.1,0.0,0.0,3,0.01,2.5912868297280425,2.5940465650591737,-0.0027597353311312744
0.1,5.0,0.1,3,0.5,0.06621451937158307,0.06744668224527653,-0.0012321628736934598
0.1,2.0,1.0,1,0.01,2.3488089458121926,2.425450469203427,-0.07664152339123431
0.1,2.0,0.1,9,0.01,2.287542628936632,2.387283838372919,-0.09974120943628728
0.1,0.0,5.0,5,0.01,2.5891628133541773,2.5934976004130386,-0.004334787058861256
0.1,5.0,0.5,3,0.01,2.320337651523706,2.3574691493664055,-0.037131497842699535
0.1,0.1,2.0,1,0.12,2.7040719032612386,2.5793313954834396,0.12474050777779899
0.1,0.0,0.1,6,0.12,2.592901893233657,2.5915314415182173,0.0013704517154398133
0.1,1.0,0.1,3,0.5,0.06660578047594426,0.06644150661092073,0.00016427386502353147
0.1,5.0,2.0,6,0.12,2.4180166310935136,2.4777631305413412,-0.05974649944782762
0.1,2.0,0.0,10,0.12,2.4355775159444697,2.398916894155898,0.03666062178857166
0.1,0.1,2.0,5,0.5,2.1165432522501395,2.115299054762383,0.0012441974877566153
0.1,0.0,0.0,4,0.01,2.5934448837611606,2.591329925894172,0.002114957866988565
0.1,5.0,0.1,4,0.5,0.06810312233131617,0.06735021457857165,0.0007529077527445166
0.1,0.1,0.0,6,0.12,2.360931544768497,2.3397832526082722,0.021148292160224624
0.1,0.1,5.0,7,0.12,2.6334111173745542,2.740911315671848,-0.10750019829729363
0.1,0.5,2.0,1,0.01,2.4892384816200157,2.4675857429818477,0.021652738638167968
0.1,0.0,0.1,1,0.12,2.5916683400107203,2.5880277840594736,0.0036405559512466823
0.1,0.1,0.1,9,0.12,2.4191636858027334,2.4219181819848408,-0.0027544961821073244
0.1,5.0,1.0,6,0.12,2.2440906376270178,2.2924871925716683,-0.04839655494465056
0.1,0.5,2.0,10,0.12,2.241080263709772,2.5777921498699667,-0.33671188616019476
0.1,1.0,0.1,2,0.12,2.4900591102021012,2.316158755305072,0.17390035489702926
0.1,0.5,0.0,8,0.12,2.5218370735001794,2.3536729567616947,0.16816411673848464
0.1,5.0,0.1,3,0.12,2.3207457043852804,2.3163671982210574,0.004378506164222973
0.1,0.0,0.1,5,0.5,2.526417132483088,2.554431388774121,-0.028014256291033046
0.1,0.1,0.0,1,0.12,2.3584792291176266,2.5026245851677005,-0.14414535605007384
0.1,0.5,5.0,7,0.01,2.5158438472475084,2.3925525338450653,0.12329131340244315
0.1,0.5,1.0,1,0.01,2.4733905714420295,2.4934592163699927,-0.02006864492796323
0.1,2.0,0.5,9,0.12,2.4339343066109755,2.438711974362947,-0.004777667751971304
0.1,5.0,0.1,7,0.01,2.2597268660217824,2.355994765037712,-0.0962678990159298
0.1,0.0,0.5,5,0.01,2.587348057503866,2.5917538294213265,-0.004405771917460388
0.1,0.0,0.0,8,0.5,2.516068585961998,2.5235237553592635,-0.0074551693972657596
0.1,0.5,0.0,1,0.01,2.404899997714414,2.4155581256979715,-0.010658127983557364
0.1,0.5,0.0,10,0.12,2.378950152067024,2.44591546366636,-0.06696531159933583
0.1,1.0,1.0,1,0.12,2.428356779821376,2.108865495602458,0.3194912842189179
0.1,0.1,5.0,1,0.01,2.508976022438438,2.5210709164555962,-0.012094894017158353
0.1,0.1,0.1,10,0.01,2.53253287804006,2.5739187729905795,-0.041385894950519475
0.1,0.1,1.0,5,0.12,2.481424541775347,2.394198523508431,0.08722601826691578
0.1,0.5,2.0,5,0.01,2.3342382083719,2.342635243733785,-0.008397035361884964
0.1,2.0,0.1,10,0.5,0.07849097620771135,0.06636064422691577,0.012130331980795578
0.1,0.0,0.0,10,0.5,2.5510184952525434,2.5423375700562176,0.008680925196325795
0.1,1.0,2.0,5,0.12,2.465549287144976,2.3135755437069427,0.15197374343803327
0.1,2.0,0.1,6,0.01,2.2541159269529762,2.4983121992786446,-0.24419627232566832
0.1,0.1,0.1,1,0.5,0.06793362751088573,0.09527798289090016,-0.027344355380014423
0.1,0.1,0.0,3,0.01,2.506589115527805,2.5538925022724452,-0.047303386744640186
0.1,0.0,1.0,10,0.12,2.59152810672634,2.5879427483883584,0.003585358337981681
0.1,1.0,1.0,2,0.01,2.449030636766627,2.2508902328777984,0.1981404038888286
0.1,2.0,1.0,9,0.5,1.7579175029879823,1.8959942044713523,-0.13807670148336992
0.1,1.0,1.0,5,0.12,2.4113649240388186,2.2760271967055026,0.13533772733331606
0.1,5.0,2.0,9,0.01,2.30580880870286,2.34727430298217,-0.04146549427931001
0.1,0.1,1.0,4,0.01,2.6136401273288317,2.6281682560991513,-0.014528128770319615
0.1,0.1,5.0,5,0.01,2.608099497221275,2.723352314291176,-0.11525281706990098
0.1,5.0,0.1,1,0.5,0.06551433777706091,0.06706204833368226,-0.001547710556621354
0.1,2.0,2.0,3,0.12,2.5163667708362367,2.4898448648106104,0.02652190602562632
0.1,0.0,0.5,4,0.5,2.5810224929696064,2.555840448837811,0.02518204413179559
0.1,2.0,5.0,5,0.5,2.319221157553512,2.3556205270247266,-0.03639936947121436
0.1,1.0,0.0,5,0.12,2.432275473572376,2.424646743502687,0.007628730069689116
0.1,0.1,0.0,4,0.01,2.6064117215479032,2.699211763028767,-0.09280004148086363
0.1,1.0,0.5,6,0.01,2.2314603776924216,2.439275416791206,-0.2078150390987843
0.1,2.0,1.0,3,0.12,2.0574569338617033,2.49907445643989,-0.44161752257818687
0.1,0.5,1.0,3,0.5,1.6436134806904446,1.3618329406121152,0.2817805400783293
0.1,1.0,0.1,1,0.5,0.06552173896154692,0.06953825802903883,-0.004016519067491911
0.1,5.0,1.0,4,0.01,2.3927406339073163,1.970802074847593,0.42193855905972333
0.1,1.0,2.0,4,0.01,2.401573203117209,2.4922640165858274,-0.09069081346861863
0.1,5.0,0.0,9,0.01,2.2096764274976457,2.2768462739308526,-0.06716984643320689
0.1,5.0,0.1,6,0.12,2.1609400973845685,2.4957515505619376,-0.33481145317736916
0.1,1.0,0.5,1,0.01,2.185841022555282,2.122217907773951,0.06362311478133087
0.1,0.5,0.1,10,0.12,2.4185511496118703,2.1918743832448273,0.22667676636704304
0.1,5.0,2.0,8,0.5,2.3176179254352762,2.1740073040654244,0.1436106213698518
0.1,0.5,0.5,1,0.5,0.35957770842468606,0.21540210442073146,0.1441756040039546
0.1,0.5,2.0,3,0.12,2.4719404376269254,2.4953365923669355,-0.02339615474001011
0.1,0.1,5.0,3,0.5,2.5025893818733684,2.5717124458815372,-0.06912306400816881
0.1,0.5,5.0,5,0.5,2.4598334114741482,2.246428636087102,0.21340477538704627
0.1,2.0,0.0,7,0.01,2.461028484402734,2.3431297330701835,0.11789875133255068
0.1,0.1,0.0,8,0.5,0.06718074486436329,0.06741420295090453,-0.00023345808654123834
0.1,0.0,0.5,8,0.01,2.589234019855992,2.5938964675985234,-0.004662447742531217
0.1,2.0,1.0,8,0.01,2.0811413763183935,2.274921141850169,-0.19377976553177545
0.1,0.1,1.0,7,0.12,2.5530990770701405,2.6004933449468086,-0.04739426787666812
0.1,5.0,1.0,8,0.5,0.5008218078603396,1.13624620969379,-0.6354244018334504
0.1,2.0,5.0,3,0.01,2.472399261264854,2.2188151706936203,0.25358409057123366
0.1,0.1,1.0,10,0.5,1.6198143618930412,1.5961856110628032,0.023628750830237966
0.1,2.0,0.0,8,0.01,2.3636091739452874,2.433643471691342,-0.07003429774605463
0.1,0.1,0.5,2,0.5,0.21391150739621562,0.06818855927838471,0.1457229481178309
0.1,0.1,0.0,7,0.12,2.29376545563628,2.3740399386432243,-0.0802744830069444
0.1,0.1,5.0,4,0.5,2.512384254475272,2.491465275611622,0.02091897886365013
0.1,1.0,1.0,8,0.5,1.7241138684869468,0.969001236481807,0.7551126320051398
0.1,0.5,0.0,3,0.12,2.4295977231489445,2.4020358349131583,0.027561888235786203
0.1,0.0,0.1,8,0.12,2.593329669604065,2.5899570764858075,0.0033725931182573277
0.1,0.1,0.0,10,0.5,0.06748549426716798,0.06798526589561073,-0.0004997716284427522
0.1,0.0,2.0,9,0.5,2.590623614641911,2.5861031531258964,0.0045204615160145956
0.1,5.0,1.0,10,0.5,1.6871965991676,0.6165166067753903,1.0706799923922095
0.1,0.0,0.1,6,0.01,2.5897179378256525,2.5942746875399614,-0.004556749714308861
0.1,5.0,5.0,2,0.12,2.3499237426680692,2.31213784162997,0.0377859010380992
0.1,0.5,0.0,7,0.01,2.5198222413270863,2.515989657979184,0.003832583347902485
0.1,2.0,5.0,4,0.01,2.363106604051683,2.309271505182574,0.0538350988691092
0.1,0.0,2.0,2,0.12,2.5892702842235664,2.595589650671196,-0.0063193664476295375
0.1,0.1,0.0,8,0.12,2.2370277332383672,2.370248890411804,-0.13322115717343674
0.1,0.5,0.5,5,0.5,0.06623916026518538,0.06623199197872942,7.168286455958017e-6
0.1,5.0,0.0,7,0.12,2.0185905872543746,2.5229854151179154,-0.5043948278635408
0.1,0.0,2.0,4,0.5,2.5905982442968463,2.592451335750263,-0.001853091453416944
0.1,1.0,2.0,8,0.12,2.4405071452586315,2.2387215027144785,0.2017856425441531
0.1,0.0,1.0,9,0.5,2.534414036754307,2.5580463883960625,-0.023632351641755367
0.1,0.1,5.0,7,0.01,2.631267942020819,2.6516955305509113,-0.02042758853009241
0.1,0.5,0.0,4,0.12,2.446625161539614,2.17731623590791,0.2693089256317043
0.1,0.1,0.5,9,0.5,0.1569827510158334,0.1585383572105179,-0.0015556061946845057
0.1,1.0,2.0,6,0.01,2.20912264621768,2.361498585627365,-0.15237593940968486
0.1,1.0,0.1,2,0.01,2.446411793140761,2.3905891759775515,0.055822617163209465
0.1,5.0,0.1,3,0.01,2.3878926286815383,2.4375296973301634,-0.04963706864862516
0.1,0.0,5.0,5,0.5,2.5920952500951384,2.594987349878063,-0.0028920997829247064
0.1,0.1,5.0,4,0.12,2.6271048314574355,2.693393640297138,-0.06628880883970245
0.1,0.5,2.0,6,0.5,2.276151303263245,1.9013403038393495,0.37481099942389573
1.0,0.0,0.5,3,0.5,2.5571519068480817,2.5743971499752,-0.017245243127118393
1.0,2.0,1.0,3,0.5,0.7680522019668983,1.5280305310023876,-0.7599783290354893
1.0,0.0,0.0,6,0.01,2.591228520588481,2.589412101429923,0.0018164191585579026
1.0,0.5,0.5,8,0.01,2.486659100646842,2.346131317160824,0.1405277834860179
1.0,1.0,5.0,1,0.01,2.5005504127689706,2.5508619898938063,-0.050311577124835694
1.0,1.0,5.0,10,0.12,2.5264257357736053,2.426869437602725,0.09955629817088019
1.0,5.0,0.5,8,0.12,2.168164317442184,2.4124525850738694,-0.24428826763168532
1.0,0.0,0.5,9,0.5,2.5719500674809965,2.580815667579126,-0.008865600098129534
1.0,5.0,1.0,3,0.01,2.3430875013646726,2.328194716441865,0.014892784922807767
1.0,1.0,1.0,5,0.12,2.4305948884029136,2.248986036131544,0.1816088522713697
1.0,5.0,2.0,9,0.01,2.4271060595998675,2.3056270656252846,0.12147899397458284
1.0,0.1,0.5,1,0.01,2.4813720808888946,2.6623846630151684,-0.1810125821262738
1.0,1.0,0.5,10,0.5,0.0668787192696136,0.20737609735076099,-0.14049737808114737
1.0,0.5,5.0,1,0.5,2.336918885671064,2.2677990239833137,0.0691198616877502
1.0,0.5,1.0,2,0.5,1.1749392993760421,1.6608684538633505,-0.48592915448730833
1.0,0.0,5.0,4,0.12,2.590164126254649,2.5914840894137225,-0.0013199631590734562
1.0,0.1,5.0,5,0.01,2.649696083841694,2.6456511396676627,0.00404494417403134
1.0,0.5,0.1,10,0.5,0.06513584499779142,0.0668174547400073,-0.0016816097422158865
1.0,0.1,2.0,7,0.5,1.9649284365970014,2.054679739683828,-0.08975130308682666
1.0,1.0,0.1,6,0.5,0.06542514007838032,0.06578900048568764,-0.0003638604073073204
1.0,0.5,0.5,10,0.01,2.4048790309062853,2.3828705975376034,0.022008433368681857
1.0,5.0,0.5,1,0.01,2.516526389556281,2.186647787167294,0.32987860238898703
1.0,0.0,0.5,3,0.12,2.5913334629026723,2.595982049037225,-0.004648586134552879
1.0,0.5,5.0,6,0.12,2.468604724647256,2.535455698130256,-0.06685097348300006
1.0,0.1,0.1,1,0.12,2.3072782478075373,2.4452349529721973,-0.13795670516465997
1.0,0.5,0.5,6,0.5,0.2470881053864223,0.1978499373223536,0.04923816806406872
1.0,0.0,0.5,7,0.01,2.592140753484421,2.591925215264074,0.00021553822034725556
1.0,0.1,1.0,8,0.5,0.7257707925134944,1.2703480183703852,-0.5445772258568908
1.0,2.0,0.5,1,0.12,2.511834479418629,2.399007017451496,0.11282746196713322
1.0,5.0,2.0,8,0.5,2.319786142192889,2.2161225905275774,0.10366355166531172
1.0,2.0,1.0,4,0.12,2.0947755837247155,2.1268537565872183,-0.03207817286250281
1.0,0.1,0.5,5,0.01,2.5389034145860596,2.5287356320042567,0.010167782581802953
1.0,0.5,1.0,4,0.5,1.365815746033498,1.6206924501054691,-0.25487670407197105
1.0,2.0,0.0,7,0.01,2.393392279192247,2.316558775817241,0.07683350337500627
1.0,2.0,0.1,5,0.01,2.3448295317222354,2.4653522488751456,-0.12052271715291019
1.0,0.0,0.5,8,0.01,2.5928375410286177,2.5929713227351563,-0.00013378170653854937
1.0,5.0,0.0,7,0.5,0.06627681857962638,0.06574341836572412,0.0005334002139022603
1.0,0.5,0.0,2,0.12,2.2901019470478627,2.4289219299521623,-0.13881998290429953
1.0,0.0,5.0,1,0.5,2.586062159590275,2.593968421350666,-0.007906261760391331
1.0,5.0,2.0,7,0.12,2.357378520293048,2.4133556213788707,-0.05597710108582277
1.0,1.0,5.0,2,0.5,2.44713430345223,2.313694635015628,0.13343966843660215
1.0,5.0,0.5,5,0.01,2.068451099490903,2.41788055050702,-0.3494294510161171
1.0,5.0,2.0,10,0.5,2.0306025056993335,1.600722318104408,0.42988018759492563
1.0,1.0,0.1,5,0.5,0.06693911732073754,0.06836756829550775,-0.0014284509747702068
1.0,5.0,0.0,8,0.5,0.07575123853276382,0.06564288594765406,0.010108352585109753
1.0,0.5,1.0,9,0.12,2.5425641922097784,2.4742381797622928,0.0683260124474856
1.0,0.1,1.0,8,0.12,2.46290117457768,2.4586640922162832,0.004237082361396638
1.0,2.0,5.0,9,0.01,2.201928377964647,2.5067391807040735,-0.30481080273942673
1.0,0.0,0.5,10,0.01,2.593954755511099,2.5962032653638345,-0.002248509852735392
1.0,5.0,5.0,9,0.5,2.1953951675239254,2.2893957284674027,-0.09400056094347731
1.0,0.0,0.5,6,0.5,2.5849713906771696,2.5697985892587463,0.015172801418423365
1.0,0.5,0.0,7,0.01,2.391663515917435,2.4958323673137897,-0.10416885139635479
1.0,0.5,0.1,5,0.01,2.4948396273726376,2.5540423368544296,-0.05920270948179196
1.0,0.5,0.0,9,0.12,2.5186021142095965,2.4276343968396357,0.09096771736996079
1.0,5.0,0.5,2,0.5,0.24902888220782582,0.06819548534683592,0.1808333968609899
1.0,5.0,0.0,7,0.12,2.2818135705383447,2.408294639487261,-0.12648106894891642
1.0,0.0,2.0,4,0.5,2.5776840880185428,2.58190282202865,-0.004218734010107195
1.0,0.0,1.0,9,0.5,2.571328332053069,2.5873447930678504,-0.01601646101478149
1.0,1.0,5.0,9,0.5,2.471413773118659,2.2807338939339976,0.19067987918466134
1.0,5.0,0.0,10,0.5,0.0680833094447935,0.06784029223949666,0.00024301720529684712
1.0,0.0,0.1,1,0.01,2.589261406567945,2.5877532389069926,0.0015081676609525196
1.0,2.0,0.0,6,0.5,0.06762532234192652,0.06769581367780031,-7.049133587379297e-5
1.0,5.0,1.0,6,0.01,2.4978950371943442,2.305598439510496,0.19229659768384844
1.0,5.0,2.0,1,0.01,2.227216364054366,2.3278209024474465,-0.10060453839308048
1.0,5.0,0.0,8,0.12,2.250254123675351,2.3755205861373825,-0.12526646246203166
1.0,2.0,2.0,6,0.12,2.2459356552427927,2.5521743762345555,-0.30623872099176275
1.0,0.5,0.1,2,0.5,0.06602717877443771,0.08446710709243907,-0.018439928318001356
1.0,0.0,0.0,2,0.12,2.5853265258183002,2.593808978910359,-0.008482453092058861
1.0,5.0,1.0,1,0.01,2.3724454289059573,2.320097508079278,0.052347920826679495
1.0,5.0,0.1,9,0.01,2.404620202237122,2.341339935042796,0.063280267194326
1.0,1.0,2.0,10,0.12,2.4036766916098706,2.2284913547911236,0.17518533681874704
1.0,0.0,0.5,6,0.12,2.590894222805918,2.5911861676206875,-0.0002919448147693515
1.0,0.1,0.1,7,0.5,0.0709346342937949,0.06758224868777557,0.0033523856060193313
1.0,0.5,0.1,3,0.5,0.06725343321005384,0.06588921870408804,0.0013642145059657995
1.0,0.5,0.0,10,0.01,2.430538952321623,2.4987036970303906,-0.06816474470876743
1.0,1.0,0.0,6,0.01,2.125951093053899,2.4733282586706085,-0.3473771656167095
1.0,1.0,1.0,1,0.01,2.2169945213408093,2.220093190815147,-0.0030986694743377896
1.0,0.1,0.5,7,0.01,2.6961278875185872,2.6957049784778215,0.00042290904076569547
1.0,0.5,5.0,7,0.5,2.490810321261667,2.203765520009859,0.28704480125180787
1.0,0.1,5.0,10,0.01,2.675991090861263,2.5969399362365815,0.07905115462468171
1.0,0.5,0.5,3,0.01,2.4940426467588908,2.4767508444341377,0.017291802324753025
1.0,1.0,0.5,2,0.12,2.0445705896313044,2.265178917827686,-0.22060832819638154
1.0,0.0,1.0,4,0.12,2.58604152225338,2.5894104125938866,-0.0033688903405066917
1.0,0.1,0.1,8,0.5,0.06879925183473382,0.06894603817470267,-0.0001467863399688546
1.0,5.0,0.1,7,0.5,0.06680825873128989,0.06673349209887386,7.476663241602621e-5
1.0,1.0,0.0,1,0.01,2.4668290304915894,2.367887208417347,0.0989418220742424
1.0,0.5,0.1,2,0.12,2.4729694281748853,2.1534957566534643,0.31947367152142103
1.0,2.0,0.1,4,0.12,2.1972713860178588,2.3094755450000926,-0.11220415898223379
1.0,2.0,0.0,1,0.12,2.3684394072933834,2.4410761155618865,-0.0726367082685031
1.0,0.5,0.5,9,0.01,2.5864649197715104,2.4425550901543867,0.14390982961712373
1.0,0.5,5.0,8,0.5,2.371194942439258,2.4161155186484353,-0.04492057620917711
1.0,2.0,0.5,8,0.5,0.7057949186886632,0.45365662220373826,0.2521382964849249
1.0,1.0,1.0,5,0.01,2.4011965580475625,2.2581419634936553,0.14305459455390723
1.0,0.1,0.5,10,0.01,2.7011752946840217,2.635035774958233,0.0661395197257888
1.0,0.5,5.0,10,0.5,2.5032913062172337,2.5066165431900425,-0.0033252369728087317
1.0,0.0,5.0,4,0.01,2.5862192625098976,2.5864932557442284,-0.0002739932343307494
1.0,2.0,1.0,5,0.12,2.031190013252712,2.268844223718273,-0.237654210465561
1.0,0.1,2.0,9,0.5,1.8358031280351852,2.038207794665783,-0.20240466663059764
1.0,0.5,1.0,5,0.5,1.162897525417655,1.3541669246645172,-0.19126939924686215
1.0,5.0,1.0,2,0.5,1.5761419595214545,0.43743861460065786,1.1387033449207966
1.0,0.0,0.0,10,0.01,2.5903112922284057,2.5919566572774504,-0.001645365049044667
1.0,1.0,2.0,2,0.5,2.368876647071984,1.6944451764245592,0.674431470647425
1.0,0.1,0.5,6,0.5,0.2474008747677888,0.07361198803551502,0.17378888673227377
1.0,5.0,2.0,3,0.5,2.0214740987760864,2.1934535134866704,-0.17197941471058398
1.0,2.0,0.1,6,0.5,0.06851286683216908,0.06637417238361631,0.002138694448552761
1.0,0.5,5.0,8,0.12,2.574606376358881,2.4518817770759784,0.12272459928290269
1.0,0.1,2.0,4,0.5,2.1785895253877863,1.9320718919888935,0.24651763339889277
1.0,2.0,0.5,8,0.12,2.5314399166521495,2.296270938114848,0.23516897853730168
1.0,1.0,5.0,1,0.5,2.5026715303284077,2.494856728060953,0.007814802267454901
1.0,2.0,0.0,5,0.12,2.362837348021559,2.3635550188901586,-0.0007176708685996402
1.0,5.0,0.1,8,0.12,2.4652523420774557,2.179248057317966,0.2860042847594899
1.0,5.0,0.0,2,0.5,0.06634993049714666,0.06542106268503976,0.0009288678121068955
1.0,0.0,0.1,9,0.5,2.5704499547447615,2.556274964043764,0.01417499070099737
1.0,0.1,1.0,2,0.12,2.333990171621078,2.4758429586660173,-0.14185278704493953
1.0,0.1,2.0,3,0.12,2.547198930137837,2.499426686232016,0.04777224390582102
1.0,1.0,0.1,8,0.12,2.285499198485819,2.2571986744642945,0.02830052402152461
1.0,0.5,5.0,1,0.01,2.301631587789771,2.4773838131159507,-0.17575222532617962
1.0,0.1,0.0,2,0.12,2.4230626379028823,2.3099332571163362,0.11312938078654611
1.0,5.0,0.0,3,0.5,0.06616772956082638,0.06644250614471023,-0.0002747765838838484
1.0,0.5,0.1,10,0.01,2.5115711821579403,2.296845777898529,0.21472540425941133
1.0,5.0,0.1,1,0.01,2.067433666904829,2.419349820241661,-0.3519161533368318
1.0,0.5,2.0,3,0.01,2.4336532698329143,2.531148444161614,-0.09749517432869981
1.0,0.0,0.5,4,0.01,2.5855395268842543,2.5929159296664728,-0.007376402782218516
1.0,2.0,0.0,9,0.01,2.3534807931450525,2.1499983710512987,0.2034824220937539
1.0,5.0,5.0,5,0.5,2.2748487729188036,2.240073859117196,0.0347749138016078
1.0,0.0,2.0,5,0.5,2.5892334482616044,2.583063313787752,0.006170134473852507
1.0,0.1,2.0,4,0.12,2.6423407161908643,2.4700431256132163,0.17229759057764804
1.0,0.5,0.0,2,0.01,2.3859281854987584,2.5251306445384936,-0.13920245903973516
1.0,0.1,1.0,7,0.01,2.6072015392334524,2.5308423611166333,0.07635917811681914
1.0,0.0,1.0,1,0.12,2.5894301676501583,2.5929531463632216,-0.003522978713063285
1.0,0.1,1.0,9,0.12,2.586716770173146,2.6052162463870747,-0.018499476213928556
1.0,0.1,0.0,3,0.12,2.3674487223869045,2.375648233816895,-0.008199511429990647
1.0,5.0,0.0,2,0.12,2.4717957116053855,2.435126535727012,0.03666917587837348
1.0,0.5,2.0,9,0.01,2.526949281541194,2.58312618488426,-0.05617690334306591
1.0,1.0,1.0,2,0.12,2.3274530290359143,2.449230939970383,-0.12177791093446855
1.0,5.0,1.0,3,0.12,2.328414488182253,2.34421215349302,-0.015797665310766984
1.0,0.1,5.0,2,0.01,2.522751446440318,2.552231955716729,-0.02948050927641077
1.0,0.0,1.0,5,0.5,2.5716230459527782,2.566702934267968,0.004920111684810102
1.0,0.5,0.1,1,0.5,0.06545460979480544,0.06575099362892203,-0.0002963838341165925
1.0,0.1,1.0,4,0.12,2.459562869493127,2.663869850549133,-0.2043069810560061
1.0,1.0,0.0,2,0.12,2.397770087207929,2.257903551743971,0.13986653546395766
1.0,5.0,2.0,4,0.12,2.2642084806504914,2.1686587262775707,0.09554975437292068
1.0,1.0,2.0,9,0.12,2.533125231235477,2.3413668910329775,0.1917583402024996
1.0,0.5,5.0,5,0.01,2.4469757952340223,2.5022760282509395,-0.05530023301691722
1.0,0.5,2.0,7,0.5,2.150481909745402,2.139887431377984,0.010594478367418336
1.0,0.1,2.0,10,0.01,2.543943808372478,2.7013508453737898,-0.15740703700131187
1.0,0.0,2.0,5,0.12,2.5946061548195325,2.584601886746812,0.010004268072720368
1.0,2.0,2.0,10,0.5,1.8982833994109602,2.428948464846376,-0.5306650654354159
1.0,0.0,0.5,7,0.12,2.5950072291128494,2.590846233022963,0.004160996089886293
1.0,2.0,5.0,9,0.5,2.318791835868909,2.1634227760111573,0.1553690598577515
1.0,1.0,5.0,5,0.12,2.461418130352681,2.2759091909649776,0.18550893938770363
1.0,1.0,0.0,9,0.12,2.292066187283757,2.2648284383634207,0.02723774892033637
1.0,2.0,2.0,6,0.01,2.381626700646391,2.26135987747432,0.12026682317207094
1.0,0.5,0.1,5,0.5,0.0971165862922706,0.06736257779023071,0.029754008502039894
1.0,0.0,1.0,3,0.01,2.591037037256158,2.592074238071594,-0.0010372008154360124
1.0,2.0,1.0,6,0.01,2.138850714251009,2.412362253980687,-0.2735115397296779
1.0,2.0,2.0,1,0.01,2.3102088542452366,2.3495673267202886,-0.039358472475051975
1.0,0.1,0.1,9,0.5,0.06938889936856997,0.06663341253286606,0.0027554868357039103
1.0,5.0,1.0,6,0.5,0.5072315662616532,0.904032748341482,-0.39680118207982873
1.0,5.0,5.0,4,0.01,2.385947325691686,2.522079881233991,-0.13613255554230497
1.0,2.0,0.0,8,0.12,2.3959001884478117,2.4260518862220697,-0.03015169777425797
1.0,1.0,0.1,2,0.5,0.0689298515158797,0.06652018786993791,0.0024096636459417925
1.0,0.0,0.0,3,0.01,2.5949420000477015,2.59365411894091,0.0012878811067915663
1.0,1.0,1.0,10,0.01,2.4275098207506907,2.2039966656111734,0.2235131551395173
1.0,2.0,1.0,1,0.01,2.3069616350667252,2.347683340582469,-0.04072170551574361
1.0,5.0,0.0,6,0.5,0.06723105304977607,0.06557707104862585,0.001653982001150217
1.0,1.0,0.5,2,0.01,2.4209482437396215,2.408692721298522,0.012255522441099398
1.0,1.0,5.0,4,0.01,2.4733239537688174,2.2317879953306305,0.24153595843818687
1.0,0.0,1.0,4,0.01,2.5928479500162207,2.5934553470733133,-0.0006073970570925624
1.0,5.0,1.0,1,0.5,1.1157023474455574,1.466424035559282,-0.3507216881137245
1.0,5.0,0.5,3,0.01,2.4174306463060025,2.2293039248514113,0.1881267214545912
1.0,1.0,2.0,1,0.5,2.237707590784789,1.7884607541349269,0.4492468366498621
1.0,0.1,2.0,1,0.12,2.58270769394502,2.622680312815332,-0.039972618870312004
1.0,1.0,0.0,10,0.01,2.424358169190436,2.553313198881728,-0.12895502969129202
1.0,2.0,0.5,2,0.12,2.3992035810798114,2.273933556308176,0.1252700247716354
1.0,0.1,0.1,3,0.12,2.3919868239318367,2.316870529652935,0.07511629427890165
1.0,2.0,0.5,4,0.5,0.4782090362657798,0.06573475247020821,0.4124742837955716
1.0,1.0,0.0,6,0.5,0.07145409793537243,0.0674481722821108,0.004005925653261633
1.0,5.0,0.0,1,0.5,0.06833952210699958,0.065637637135306,0.0027018849716935744
1.0,1.0,0.1,9,0.5,0.06513584499779142,0.06513584499779142,0.0
1.0,0.1,0.1,7,0.01,2.5768886176502996,2.6008636830332996,-0.023975065382999983
1.0,0.1,5.0,10,0.5,2.5943652713734524,2.450653579036016,0.14371169233743641
1.0,5.0,2.0,1,0.12,2.4007036543662945,2.321301421533877,0.07940223283241732
1.0,2.0,0.1,7,0.5,0.06552496957412061,0.06744482651402064,-0.0019198569399000304
1.0,0.0,0.0,7,0.5,2.5416918307338006,2.560290171238852,-0.018598340505051603
1.0,1.0,5.0,8,0.5,2.243807582679991,2.422682764595691,-0.1788751819157004
1.0,5.0,2.0,5,0.5,2.4331034207914746,2.0567639516044998,0.3763394691869748
1.0,0.5,1.0,10,0.12,2.247590259960943,2.436522339750877,-0.18893207978993365
1.0,2.0,0.5,7,0.01,2.4824665317131207,2.157097081755535,0.32536944995758565
